NAME	DESCRIPTION	GSM1169496	GSM1169497	GSM1169505	GSM1169506
ENSMUSG00000000317	NA	0	0.769506301756748	22.1824641305479	12.8449825042159
ENSMUSG00000000318	NA	0	0	1.23235911836377	0
ENSMUSG00000000320	NA	2.54397740096501	3.07802520702699	0	6.42249125210796
ENSMUSG00000000326	NA	330.717062125452	300.107457685132	223.057000423843	149.32292161151
ENSMUSG00000000339	NA	545.683152506995	697.942215693371	617.411918300251	796.388915261388
ENSMUSG00000000340	NA	376.508655342822	399.373770611752	457.20523291296	393.377589191613
ENSMUSG00000000346	NA	4468.49630479505	4316.93035285536	5040.34879410784	3695.34090418162
ENSMUSG00000000355	NA	394.316497149577	429.384516380266	411.607945533501	358.856698711532
ENSMUSG00000000359	NA	0	0	0	0
ENSMUSG00000000365	NA	12.7198870048251	10.0035819228377	4.9294364734551	17.6618509432969
ENSMUSG00000000374	NA	1004.87107338118	988.815597757422	934.128211719741	1200.20305273768
ENSMUSG00000000378	NA	960.351468864292	924.946574711612	989.584372046111	1000.30301251582
ENSMUSG00000000381	NA	0	2.30851890527025	1.23235911836377	0
ENSMUSG00000000384	NA	1341.94807900904	1546.70766653106	1387.63636727761	1462.72238266759
ENSMUSG00000000385	NA	64.8714237246078	10.0035819228377	20.9501050121842	21.6759079758644
ENSMUSG00000000386	NA	44.5196045168877	59.2519852352696	40.6678509060046	21.6759079758644
ENSMUSG00000000392	NA	5.08795480193003	13.8511134316215	16.0206685387291	34.5208904800803
ENSMUSG00000000394	NA	0	0	0	0
ENSMUSG00000000399	NA	1160.05369484005	984.968066248638	1098.03197446212	1297.34323292581
ENSMUSG00000000402	NA	0	0	0	0
ENSMUSG00000000409	NA	10098.3182931306	11437.1721630106	8907.49170753336	11506.6958895579
ENSMUSG00000000411	NA	7.63193220289504	0	8.62651382854642	5.61967984559447
ENSMUSG00000000416	NA	0	0	0	0
ENSMUSG00000000420	NA	1635.7774688205	1412.04406372363	1678.47311921146	1600.80594458791
ENSMUSG00000000435	NA	0	0	0	0
ENSMUSG00000000439	NA	576.210881318576	627.14763593175	590.300017696248	729.755568520767
ENSMUSG00000000440	NA	92.855175135223	80.7981616844586	115.841757126195	59.4080440819987
ENSMUSG00000000441	NA	1016.31897168552	861.077551665801	976.028421744109	911.993757799331
ENSMUSG00000000486	NA	2424.41046311966	2542.4488210043	2532.49798823756	2829.91020796007
ENSMUSG00000000489	NA	0	0	1.23235911836377	0.802811406513495
ENSMUSG00000000530	NA	1.27198870048251	4.61703781054049	0	2.40843421954049
ENSMUSG00000000531	NA	142.462734454041	320.884127832564	150.34781244038	246.463101799643
ENSMUSG00000000532	NA	810.256802207357	735.648024479451	720.930084242808	546.71456783569
ENSMUSG00000000538	NA	781.001062096259	785.66593409364	794.871631344635	823.684503082846
ENSMUSG00000000544	NA	0	0	0	0
ENSMUSG00000000552	NA	1034.12681349228	652.541343889723	767.759730740632	403.814137476288
ENSMUSG00000000555	NA	787.361005598672	640.229243061615	595.229454169703	515.404922981664
ENSMUSG00000000560	NA	1.27198870048251	0	1.23235911836377	2.40843421954049
ENSMUSG00000000561	NA	858.592372825692	787.97445299891	924.269338772831	831.712617147981
ENSMUSG00000000562	NA	26.7117627101326	9.23407562108098	34.5060553141857	1.60562281302699
ENSMUSG00000000563	NA	1340.67609030856	1571.33186818728	1183.06475362922	1148.0203113143
ENSMUSG00000000567	NA	0	0	8.62651382854642	0.802811406513495
ENSMUSG00000000568	NA	4744.51785279975	4423.89172879955	4634.90264416616	5392.48421755115
ENSMUSG00000000579	NA	8.90392090337755	12.312100828108	9.8588729469102	4.01405703256748
ENSMUSG00000000581	NA	441.38007906743	580.207751524588	528.682061778059	574.010155657149
ENSMUSG00000000594	NA	3037.50901675223	1588.26100682593	2377.22073932372	1132.76689459054
ENSMUSG00000000600	NA	2229.79619194583	2304.67137376146	2441.30341347864	2157.95706070828
ENSMUSG00000000605	NA	643.626282444148	523.264285194589	608.785404471705	730.558379927281
ENSMUSG00000000606	NA	0	0	0	0
ENSMUSG00000000617	NA	0	0	0	0
ENSMUSG00000000627	NA	0	3.07802520702699	11.091232065274	20.0702851628374
ENSMUSG00000000628	NA	195.886259874306	253.937079579727	393.122558758044	367.687624183181
ENSMUSG00000000631	NA	1064.65454230386	994.202141869719	1110.35556564576	1018.76767486563
ENSMUSG00000000632	NA	1.27198870048251	3.84753150878374	0	0
ENSMUSG00000000673	NA	194.614271173824	92.3407562108098	194.712740701476	89.112066122998
ENSMUSG00000000682	NA	244.221830492641	233.929915734051	147.883094203653	139.689184733348
ENSMUSG00000000686	NA	214.966090381544	209.305714077836	186.08622687293	162.167904115726
ENSMUSG00000000690	NA	0	0	0	0
ENSMUSG00000000693	NA	13.9918757053076	16.1596323368917	14.7883094203653	13.6477939107294
ENSMUSG00000000701	NA	0	0	0	0
ENSMUSG00000000706	NA	1.27198870048251	0.769506301756748	0	1.60562281302699
ENSMUSG00000000708	NA	740.297423680819	1144.25587071228	968.634267033927	1077.37290754111
ENSMUSG00000000711	NA	517.69940109638	447.083161320671	446.114000847686	503.362751883962
ENSMUSG00000000724	NA	38.1596610144752	21.546176449189	18.4853867754566	23.2815307888914
ENSMUSG00000000730	NA	0	3.84753150878374	8.62651382854642	0
ENSMUSG00000000731	NA	44.5196045168877	19.2376575439187	75.1739062201902	20.8730965693509
ENSMUSG00000000732	NA	194.614271173824	25.3937079579727	145.418375966925	61.0136668950257
ENSMUSG00000000738	NA	606.738610130156	614.066028801885	755.436139556994	665.530655999688
ENSMUSG00000000739	NA	0	1.5390126035135	1.23235911836377	2.40843421954049
ENSMUSG00000000740	NA	1478.05086996067	1687.52731975255	1436.93073201216	1166.48497366411
ENSMUSG00000000743	NA	475.723773980457	467.859831468103	419.002100243683	452.785633273611
ENSMUSG00000000751	NA	1438.61922024572	1325.08985162512	956.310675850289	1268.44202229132
ENSMUSG00000000753	NA	50.8795480193003	18.468151242162	55.4561603263699	14.4506053172429
ENSMUSG00000000759	NA	1411.90745753558	1455.90592292377	1504.71048352217	1528.5529180017
ENSMUSG00000000766	NA	62.3274463236428	107.730882245945	115.841757126195	89.9148775295115
ENSMUSG00000000776	NA	240.405864391194	347.047342092293	330.272243721492	339.589224955209
ENSMUSG00000000782	NA	43177.6564378787	38107.4910755977	36718.1399316487	31267.0958494811
ENSMUSG00000000787	NA	6895.45074531567	7859.73736614343	9778.76960421655	10047.9875639229
ENSMUSG00000000791	NA	87.767220333293	121.581995677566	115.841757126195	144.506053172429
ENSMUSG00000000792	NA	2.54397740096501	10.7730882245945	6.16179559181887	8.02811406513496
ENSMUSG00000000794	NA	0	0	1.23235911836377	0
ENSMUSG00000000804	NA	934.911694854642	777.201364774316	978.493139980837	1011.542372207
ENSMUSG00000000805	NA	0	0	0	0
ENSMUSG00000000811	NA	87.767220333293	76.9506301756748	66.5473923916438	89.9148775295115
ENSMUSG00000000817	NA	12.7198870048251	9.23407562108098	38.203132669277	9.63373687816195
ENSMUSG00000000823	NA	1270.71671178202	1623.65829670674	1448.02196407744	1653.7914974178
ENSMUSG00000000826	NA	2939.56588681507	2738.67292795227	2369.82658461354	2586.65835178648
ENSMUSG00000000827	NA	1207.1172767579	1335.09343354796	1774.59713044384	1561.46818566875
ENSMUSG00000000838	NA	1269.44472308154	1342.78849656553	1438.16309113052	1554.24288301013
ENSMUSG00000000861	NA	629.634406738841	517.108234780535	633.43258683898	415.053497167477
ENSMUSG00000000869	NA	1.27198870048251	4.61703781054049	9.8588729469102	1.60562281302699
ENSMUSG00000000876	NA	569.850937816163	585.594295636885	492.94364734551	427.09566826518
ENSMUSG00000000881	NA	300.189333313872	241.624978751619	167.600840097473	247.265913206157
ENSMUSG00000000884	NA	160.270576260796	226.234852716484	98.588729469102	156.548224270132
ENSMUSG00000000889	NA	0	0.769506301756748	0	0
ENSMUSG00000000901	NA	106.847050840531	56.9434663299994	129.397707428196	75.4642722122686
ENSMUSG00000000902	NA	1382.65171742448	1207.35538745634	1281.65348309833	1086.20383301276
ENSMUSG00000000903	NA	24.1677853091676	4.61703781054049	23.4148232489117	12.0421710977024
ENSMUSG00000000915	NA	131.014836149698	209.305714077836	248.936541909482	202.308474441401
ENSMUSG00000000916	NA	499.891559289625	614.835535103642	337.666398431674	422.278799826099
ENSMUSG00000000934	NA	68.6873898260554	45.4008718036482	101.05344770583	92.323311749052
ENSMUSG00000000938	NA	0	0	0	0
ENSMUSG00000000942	NA	29.2557401110977	10.0035819228377	7.39415471018265	16.8590395367834
ENSMUSG00000000948	NA	0	0	0	0
ENSMUSG00000000957	NA	2.54397740096501	4.61703781054049	3.69707735509132	5.61967984559447
ENSMUSG00000000958	NA	26.7117627101326	29.2412394667564	44.3649282610959	24.0843421954049
ENSMUSG00000000959	NA	1310.14836149698	1097.31598630512	1170.74116244559	867.839130441089
ENSMUSG00000000976	NA	999.78311857925	1245.83070254418	1132.53802977631	912.796569205844
ENSMUSG00000000982	NA	17.8078418067551	12.312100828108	41.9002100243683	7.22530265862146
ENSMUSG00000000983	NA	0	0	0	0
ENSMUSG00000001014	NA	0	0	0	0
ENSMUSG00000001016	NA	2037.72589817298	2379.31348503187	2396.93848521754	3218.4709287126
ENSMUSG00000001017	NA	4415.07277937478	3985.2731367982	4134.56484211046	4163.37995417899
ENSMUSG00000001018	NA	1003.5990846807	925.716081013368	955.078316731925	878.275678725764
ENSMUSG00000001020	NA	11.4478983043426	2.30851890527025	6.16179559181887	0.802811406513495
ENSMUSG00000001021	NA	0	0	0	0
ENSMUSG00000001023	NA	0	0.769506301756748	0	0
ENSMUSG00000001025	NA	20.3518192077201	8.46456931932423	13.5559503020015	9.63373687816195
ENSMUSG00000001027	NA	1.27198870048251	3.07802520702699	0	0
ENSMUSG00000001029	NA	932.367717453677	527.881323005129	664.241564798074	481.686843908097
ENSMUSG00000001034	NA	400.67644065199	357.820430316888	375.869531100951	361.265132931073
ENSMUSG00000001036	NA	7.63193220289504	28.4717331649997	3.69707735509132	12.8449825042159
ENSMUSG00000001039	NA	36.8876723139927	26.9327205614862	52.9914420896423	48.1686843908097
ENSMUSG00000001052	NA	4430.33664378057	3510.48774861429	4533.84919646033	3126.14761696355
ENSMUSG00000001053	NA	218.782056482991	113.886932659999	197.177458938204	135.675127700781
ENSMUSG00000001054	NA	714.857649671169	653.310850191479	844.165996079186	758.656779155253
ENSMUSG00000001056	NA	946.359593158985	968.808433911746	639.594382430799	927.247174523087
ENSMUSG00000001062	NA	267.117627101326	193.146081740944	234.148232489117	236.829364921481
ENSMUSG00000001065	NA	209.878135579614	209.305714077836	160.206685387291	201.505663034887
ENSMUSG00000001076	NA	0	0	0	0
ENSMUSG00000001082	NA	594.018723125331	413.224884043374	394.354917876408	240.040610547535
ENSMUSG00000001089	NA	604.194632729191	420.150440759185	357.384144325495	325.941431044479
ENSMUSG00000001095	NA	0	0	0	0
ENSMUSG00000001098	NA	287.469446309046	194.685094344457	248.936541909482	154.139790050591
ENSMUSG00000001100	NA	421.02825985971	527.111816703373	460.902310268052	526.644282672853
ENSMUSG00000001103	NA	0	4.61703781054049	3.69707735509132	0
ENSMUSG00000001105	NA	1246.54892647286	1201.19933704228	826.912968422093	762.670836187821
ENSMUSG00000001119	NA	0	0	0	0
ENSMUSG00000001120	NA	207.334158178649	213.922751888376	149.115453322017	156.548224270132
ENSMUSG00000001123	NA	7742.59521983702	6415.37403774601	6895.04926724532	4006.02891850234
ENSMUSG00000001127	NA	1448.79512984958	1622.11928410323	1924.94494288422	1771.00196276877
ENSMUSG00000001128	NA	119.566937845356	184.68151242162	178.692072162747	173.407263806915
ENSMUSG00000001131	NA	3.81596610144752	8.46456931932423	1.23235911836377	3.21124562605398
ENSMUSG00000001134	NA	75.0473333284679	133.124590203917	122.003552718014	81.8867634643765
ENSMUSG00000001138	NA	1142.24585303329	1171.18859127377	840.468918724094	981.838350166005
ENSMUSG00000001143	NA	2550.33734446743	2161.54320163471	2228.1052860017	2500.75753128954
ENSMUSG00000001150	NA	1372.47580782062	1355.87010369539	1377.7774943307	1481.1870450174
ENSMUSG00000001151	NA	1729.90463265621	1604.42063916282	2066.66624149605	1693.93206774348
ENSMUSG00000001155	NA	0	0	0	0
ENSMUSG00000001156	NA	774.641118593846	964.191396101206	2140.60778859788	1896.24054218488
ENSMUSG00000001157	NA	721.217593173581	661.005913209047	697.515260993896	763.473647594334
ENSMUSG00000001158	NA	479.539740081905	366.284999636212	356.151785207131	350.828584646398
ENSMUSG00000001166	NA	111.935005642461	70.0250734598641	99.8210885874657	85.0980090904305
ENSMUSG00000001168	NA	0	0	0	0
ENSMUSG00000001173	NA	524.059344598793	886.471259623774	752.971421320266	727.347134301227
ENSMUSG00000001175	NA	5472.09538947574	5933.66309284629	5204.25255685022	4841.75559268289
ENSMUSG00000001211	NA	887.84811293679	1121.94018796134	1309.99774282069	1293.32917589324
ENSMUSG00000001225	NA	3.81596610144752	0	1.23235911836377	5.61967984559447
ENSMUSG00000001227	NA	53.4235254202653	70.0250734598641	45.5972873794597	43.3518159517288
ENSMUSG00000001228	NA	4416.34476807526	6447.69330241979	3652.71242683023	5335.48460768869
ENSMUSG00000001229	NA	717.401627072134	777.970871076073	610.017763590068	521.827414233772
ENSMUSG00000001240	NA	2.54397740096501	0	0	8.83092547164845
ENSMUSG00000001247	NA	20.3518192077201	29.2412394667564	32.0413370774581	26.4927764149454
ENSMUSG00000001248	NA	1207.1172767579	713.332341728506	1385.17164904088	761.065213374794
ENSMUSG00000001249	NA	0	0	0	2.40843421954049
ENSMUSG00000001260	NA	0	0	0	0
ENSMUSG00000001270	NA	11.4478983043426	17.6986449404052	30.8089779590944	24.8871536019184
ENSMUSG00000001280	NA	5339.80856462556	5087.97566721562	5116.75505944639	5133.9789446538
ENSMUSG00000001281	NA	41.9756271159227	80.0286553827018	178.692072162747	122.027333790051
ENSMUSG00000001285	NA	642.354293743666	528.650829306886	642.059100667527	567.587664405041
ENSMUSG00000001288	NA	11.4478983043426	0.769506301756748	11.091232065274	0.802811406513495
ENSMUSG00000001289	NA	2298.48358177189	1871.43932587241	1789.3854398642	1483.59547923694
ENSMUSG00000001300	NA	49.6075593188178	39.2448213895942	93.6592929956469	65.8305353341066
ENSMUSG00000001305	NA	442.652067767912	585.594295636885	614.947200063523	715.304963203524
ENSMUSG00000001313	NA	34.3436949130277	40.0143276913509	54.2238012080061	40.9433817321883
ENSMUSG00000001323	NA	181.894384168998	281.63930644297	279.745519868577	275.364312434129
ENSMUSG00000001333	NA	39.4316497149577	26.1632142597294	45.5972873794597	44.1546273582423
ENSMUSG00000001334	NA	1.27198870048251	3.07802520702699	0	0.802811406513495
ENSMUSG00000001348	NA	314.181209019179	303.185482892159	226.754077778935	219.167513978184
ENSMUSG00000001349	NA	12.7198870048251	7.69506301756748	4.9294364734551	10.4365482846754
ENSMUSG00000001366	NA	400.67644065199	360.128949222158	463.367028504779	467.236238590854
ENSMUSG00000001376	NA	700.865773965861	704.098266107425	757.900857793721	757.85396774874
ENSMUSG00000001380	NA	713.585660970686	774.123339567289	736.950752781537	712.896528983984
ENSMUSG00000001383	NA	1338.1321129076	1301.23515627066	1204.01485864141	1113.49942083422
ENSMUSG00000001403	NA	638.538327642218	476.324400787427	272.351365158394	175.012886619942
ENSMUSG00000001415	NA	1382.65171742448	1542.09062872052	1181.83239451086	1236.32956603078
ENSMUSG00000001416	NA	2836.53480207599	2984.14543821267	2424.05038582154	2947.12067331104
ENSMUSG00000001418	NA	1686.6570168398	1419.7391267412	1101.72905181721	947.317459685925
ENSMUSG00000001419	NA	6143.70542333051	6460.0054032479	6738.53965921312	6555.7579455892
ENSMUSG00000001420	NA	11.4478983043426	23.8546953544592	4.9294364734551	0
ENSMUSG00000001424	NA	2912.85412410494	2612.47389446416	2611.36897181284	2870.85358969226
ENSMUSG00000001435	NA	7.63193220289504	4.61703781054049	0	4.01405703256748
ENSMUSG00000001436	NA	337.077005627864	435.54056679432	366.010658154041	399.800080443721
ENSMUSG00000001440	NA	5463.19146857237	5555.06599238197	4618.88197562743	5606.03205168374
ENSMUSG00000001441	NA	1442.43518634716	1384.34183686039	1392.56580375107	1670.65053695458
ENSMUSG00000001444	NA	0	2.30851890527025	4.9294364734551	4.81686843908097
ENSMUSG00000001445	NA	456.64394347322	457.856249545265	391.89019963968	372.504492622262
ENSMUSG00000001467	NA	1478.05086996067	1681.3712693385	1839.91216371712	1954.04296345385
ENSMUSG00000001472	NA	7228.71178484208	7317.23542340492	7005.96158789806	7589.77903717859
ENSMUSG00000001473	NA	19.0798305072376	34.6277835790537	40.6678509060046	43.3518159517288
ENSMUSG00000001482	NA	558.40303951182	402.451795818779	464.599387623143	445.56033061499
ENSMUSG00000001493	NA	0	0	0	0
ENSMUSG00000001494	NA	0	0	0	0
ENSMUSG00000001496	NA	0	0	0	0
ENSMUSG00000001497	NA	0	0	0	0
ENSMUSG00000001504	NA	0	0	0	2.40843421954049
ENSMUSG00000001506	NA	2.54397740096501	2.30851890527025	12.3235911836377	7.22530265862146
ENSMUSG00000001507	NA	3.81596610144752	3.84753150878374	9.8588729469102	2.40843421954049
ENSMUSG00000001508	NA	0	0	0	2.40843421954049
ENSMUSG00000001510	NA	0	0	1.23235911836377	0
ENSMUSG00000001517	NA	787.361005598672	596.36738386148	352.45470785204	427.09566826518
ENSMUSG00000001518	NA	628.362418038358	710.254316521479	691.353465402078	986.655218605086
ENSMUSG00000001520	NA	89.0392090337755	97.727300323107	189.783304228021	205.519720067455
ENSMUSG00000001521	NA	153.910632758383	144.667184730269	98.588729469102	125.238579416105
ENSMUSG00000001524	NA	207.334158178649	205.458182569052	133.094784783288	165.37914974178
ENSMUSG00000001525	NA	12284.86686926	13934.2201122112	8819.99421012953	10335.3940474547
ENSMUSG00000001542	NA	68.6873898260554	78.4896427791883	117.074116244559	146.111675985456
ENSMUSG00000001552	NA	301.461322014354	125.42952718635	176.22735392602	47.3658729842962
ENSMUSG00000001555	NA	1.27198870048251	0.769506301756748	1.23235911836377	8.83092547164845
ENSMUSG00000001558	NA	22.8957966086851	46.1703781054049	24.6471823672755	13.6477939107294
ENSMUSG00000001566	NA	0	0.769506301756748	0	0
ENSMUSG00000001569	NA	704.681740067309	927.255093616882	1105.42612917231	1071.75322769552
ENSMUSG00000001576	NA	1612.88167221182	1819.88240365471	1407.35411317143	1306.17415839746
ENSMUSG00000001583	NA	36.8876723139927	29.2412394667564	61.6179559181887	44.1546273582423
ENSMUSG00000001588	NA	3749.82268902243	3561.27516453023	3708.1685871566	3604.6232152456
ENSMUSG00000001604	NA	0	0	0	0
ENSMUSG00000001622	NA	0	0	0	0
ENSMUSG00000001627	NA	988.335220274908	1139.63883290174	1593.44034004436	1767.79071714272
ENSMUSG00000001630	NA	137.374779652111	104.652857038918	131.862425664924	183.84381209159
ENSMUSG00000001632	NA	1375.01978522159	1385.8808494639	1217.57080894341	1144.80906568824
ENSMUSG00000001642	NA	381.596610144752	434.771060492563	356.151785207131	422.278799826099
ENSMUSG00000001655	NA	0	0.769506301756748	0	0
ENSMUSG00000001656	NA	0	0	0	0
ENSMUSG00000001657	NA	1.27198870048251	0	0	0
ENSMUSG00000001661	NA	0	0	0	0
ENSMUSG00000001663	NA	0	0	0	0
ENSMUSG00000001665	NA	57.2394915217128	55.4044537264859	56.6885194447336	65.8305353341066
ENSMUSG00000001666	NA	353.612858734137	267.788193011348	193.480381583113	157.351035676645
ENSMUSG00000001670	NA	0	0	0	0
ENSMUSG00000001672	NA	0	0	0	0
ENSMUSG00000001674	NA	504.979514091555	636.381711552831	517.590829712785	556.348304713852
ENSMUSG00000001687	NA	1050.66266659855	1115.78413754729	1641.50234566055	1262.01953103922
ENSMUSG00000001700	NA	10.1759096038601	30.0107457685132	85.0327791671004	122.830145196565
ENSMUSG00000001707	NA	409.580361555367	430.923528983779	398.051995231499	460.010935932233
ENSMUSG00000001729	NA	1261.81279087865	1299.69614366715	1195.38834481286	1038.83796002846
ENSMUSG00000001739	NA	10.1759096038601	1.5390126035135	8.62651382854642	11.2393596911889
ENSMUSG00000001741	NA	1879.99929931314	1535.93457830647	1300.13886987378	1389.66654467486
ENSMUSG00000001750	NA	2098.78135579614	2418.55830642146	1936.03617494949	2111.39399913049
ENSMUSG00000001751	NA	131.014836149698	91.5712499090531	103.518165942557	92.323311749052
ENSMUSG00000001755	NA	390.50053104813	377.058087860807	374.637171982587	304.265523068615
ENSMUSG00000001761	NA	2009.74214676236	2043.80873746592	1731.4645613011	1811.94534450096
ENSMUSG00000001763	NA	11.4478983043426	25.3937079579727	27.111900604003	14.4506053172429
ENSMUSG00000001767	NA	774.641118593846	827.219274388504	868.813178446461	862.219450595494
ENSMUSG00000001768	NA	8.90392090337755	11.5425945263512	13.5559503020015	31.3096448540263
ENSMUSG00000001773	NA	0	0	0	0
ENSMUSG00000001774	NA	2218.34829364149	2817.16257073146	2327.92637458917	2757.65718137386
ENSMUSG00000001783	NA	2274.31579646272	2043.03923116417	2029.69546794514	2245.46350401825
ENSMUSG00000001785	NA	656.346169448973	842.609400423639	751.739062201902	994.683332670221
ENSMUSG00000001786	NA	912.015898245957	1034.21646956107	1183.06475362922	1274.06170213692
ENSMUSG00000001794	NA	2241.24409025018	2283.12519731227	2172.64912567533	1896.24054218488
ENSMUSG00000001802	NA	0	0	0	0
ENSMUSG00000001804	NA	0	0	0	0
ENSMUSG00000001815	NA	0	0	0	0
ENSMUSG00000001819	NA	0	0	0	0
ENSMUSG00000001823	NA	0	0	0	0
ENSMUSG00000001827	NA	0	0.769506301756748	0	0
ENSMUSG00000001829	NA	317.997175120627	257.784611088511	278.513160750213	253.688404458265
ENSMUSG00000001833	NA	1476.77888126019	1475.91308676944	1496.08396969362	1396.89184733348
ENSMUSG00000001844	NA	352.340870033654	458.625755847022	368.475376390769	394.98321200464
ENSMUSG00000001847	NA	4956.93996578033	4574.71496394387	4035.97611264136	3282.69584123368
ENSMUSG00000001855	NA	2752.58354784414	3053.40100537078	2712.42241951867	2770.50216387807
ENSMUSG00000001864	NA	1.27198870048251	14.6206197333782	17.2530276570928	0.802811406513495
ENSMUSG00000001865	NA	2060.62169478166	75.4116175721613	3144.98047006435	120.421710977024
ENSMUSG00000001870	NA	0	0	3.69707735509132	0
ENSMUSG00000001891	NA	493.531615787213	620.222079215939	458.437592031324	450.377199054071
ENSMUSG00000001901	NA	12.7198870048251	15.390126035135	4.9294364734551	12.8449825042159
ENSMUSG00000001909	NA	812.800779608322	822.602236577964	909.481029352466	1025.99297752425
ENSMUSG00000001910	NA	2934.47793201314	2525.51968236565	2521.40675617228	1976.52168283623
ENSMUSG00000001911	NA	1072.28647450675	801.056060128775	751.739062201902	740.192116805443
ENSMUSG00000001918	NA	2059.34970608118	2198.47950411903	1668.61424626455	1885.00118249369
ENSMUSG00000001924	NA	6847.11517469733	6121.42263047493	6186.44277418615	6106.18355794165
ENSMUSG00000001930	NA	0	0	2.46471823672755	0
ENSMUSG00000001942	NA	475.723773980457	352.433886204591	571.814630920791	318.716128385858
ENSMUSG00000001943	NA	21.6238079082026	0.769506301756748	6.16179559181887	2.40843421954049
ENSMUSG00000001946	NA	2.54397740096501	3.07802520702699	4.9294364734551	4.01405703256748
