NAME	DESCRIPTION	GSM1169495	GSM1169496	GSM1169504	GSM1169505
ENSMUSG00000000420	NA	1516.74648497761	1338.48109042783	1736.02406041056	1379.14271806527
ENSMUSG00000000435	NA	0	0	0	0
ENSMUSG00000000439	NA	181.651643923572	471.486729365325	399.942301890181	485.028900112528
ENSMUSG00000000440	NA	0	75.9790976681429	37.2495281172227	95.18312444797
ENSMUSG00000000441	NA	320.351174998221	831.60683612118	921.435695531299	801.968452795662
ENSMUSG00000000486	NA	2041.12019600822	1983.7830158285	1364.50902997826	2080.86511426147
ENSMUSG00000000489	NA	46.5314555863338	0	64.6965488351763	1.01258643029755
ENSMUSG00000000530	NA	77.8507045386738	1.04080955709785	159.780870608087	0
ENSMUSG00000000531	NA	124.382160125008	116.570670394959	983.191492146695	123.535544496302
ENSMUSG00000000532	NA	330.194367526099	662.995687871329	872.423158534954	592.363061724069
ENSMUSG00000000538	NA	937.787797201496	639.057068058078	456.796844805942	653.118247541922
ENSMUSG00000000544	NA	0	0	0	0
ENSMUSG00000000552	NA	136.015024021591	846.17816992055	420.527567428646	630.841346075376
ENSMUSG00000000555	NA	497.52864050003	644.261115843568	190.168643545821	489.079245833718
ENSMUSG00000000560	NA	0	1.04080955709785	1.96050147985383	1.01258643029755
ENSMUSG00000000561	NA	416.993428908299	702.546451041047	146.05736024911	759.439822723165
ENSMUSG00000000562	NA	0	21.8570006990548	4.90125369963457	28.3524200483315
ENSMUSG00000000563	NA	1089.01502785708	1097.01327318113	744.010311604528	972.082973085651
ENSMUSG00000000567	NA	0	0	3.92100295970766	7.08810501208287
ENSMUSG00000000568	NA	2344.46949300374	3882.21964797497	2764.3070865939	3808.3375643491
ENSMUSG00000000579	NA	0.894835684352573	7.28566689968493	12.7432596190499	8.10069144238043
ENSMUSG00000000581	NA	218.339906982028	361.160916312953	313.680236776613	434.39957859765
ENSMUSG00000000594	NA	4418.698609333	2485.45322234966	4915.95746073347	1953.27922404398
ENSMUSG00000000600	NA	1198.18498134809	1824.53915359253	1970.3039872531	2005.93371841945
ENSMUSG00000000605	NA	745.398125065693	526.649635891511	582.268939516587	500.217696566991
ENSMUSG00000000606	NA	0	0	0	0
ENSMUSG00000000617	NA	456.366199019812	0	213.694661304067	0
ENSMUSG00000000627	NA	126.171831493713	0	206.832906124579	9.11327787267798
ENSMUSG00000000628	NA	543.165260402012	160.284671793069	473.4611073847	323.01507126492
ENSMUSG00000000631	NA	1368.20376137508	871.157599290898	1110.62408833719	912.340373698096
ENSMUSG00000000632	NA	0	1.04080955709785	0	0
ENSMUSG00000000673	NA	1284.98404273029	159.243862235971	1704.6560367329	159.988655987013
ENSMUSG00000000682	NA	36964.7672849204	199.835434962787	12688.365577614	121.510371635706
ENSMUSG00000000686	NA	2.68450705305772	175.896815149536	45.0915340366381	152.900550974931
ENSMUSG00000000690	NA	0	0	3.92100295970766	0
ENSMUSG00000000693	NA	36.6882630584555	11.4489051280763	16.6642625787575	12.1510371635706
ENSMUSG00000000701	NA	0	0	0	0
ENSMUSG00000000706	NA	0	1.04080955709785	0	0
ENSMUSG00000000708	NA	811.615965707783	605.751162230947	491.105620703384	795.892934213877
ENSMUSG00000000711	NA	576.274180723057	423.609489738824	933.198704410422	366.556287767714
ENSMUSG00000000724	NA	0.894835684352573	31.2242867129354	12.7432596190499	15.1887964544633
ENSMUSG00000000730	NA	0	0	0.980250739926914	7.08810501208287
ENSMUSG00000000731	NA	72.4816904325584	36.4283344984247	71.5583040146647	61.7677722481508
ENSMUSG00000000732	NA	3088.07794670073	159.243862235971	2978.98199863789	119.485198775111
ENSMUSG00000000738	NA	174.492958448752	496.466158735673	623.439470593517	620.7154817724
ENSMUSG00000000739	NA	44.7417842176286	0	4.90125369963457	1.01258643029755
ENSMUSG00000000740	NA	2090.33615864761	1209.4207053477	1134.15010609544	1180.67577772695
ENSMUSG00000000743	NA	472.473241338158	389.262774354595	428.369573348061	344.279386301168
ENSMUSG00000000751	NA	955.684510888547	1177.15560907767	1016.52001730421	785.767069910902
ENSMUSG00000000753	NA	102.906103700546	41.6323822839139	55.8742921758341	45.5663893633899
ENSMUSG00000000759	NA	884.097656140342	1155.29860837861	1244.91843970718	1236.36803139331
ENSMUSG00000000766	NA	59.0591551672698	50.9996682977945	97.0448232527645	95.18312444797
ENSMUSG00000000776	NA	70.6920190638532	196.713006291493	194.089646505529	271.373163319744
ENSMUSG00000000782	NA	5255.36997420266	35330.2804156864	4284.67598422054	30170.0126907156
ENSMUSG00000000787	NA	5151.56903481776	5642.22860902743	6896.06395538584	8034.87332441109
ENSMUSG00000000791	NA	1101.54272743802	71.8158594397515	93.1238202930568	95.18312444797
ENSMUSG00000000792	NA	0	2.0816191141957	0	5.06293215148777
ENSMUSG00000000794	NA	0	0	0	1.01258643029755
ENSMUSG00000000804	NA	1142.70516891824	764.995024466918	1193.94540123098	803.993625656258
ENSMUSG00000000805	NA	0	0	4.90125369963457	0
ENSMUSG00000000811	NA	51.9004696924492	71.8158594397515	29.4075221978074	54.6796672360679
ENSMUSG00000000817	NA	341.827231422683	10.4080955709785	249.963938681363	31.3901793392242
ENSMUSG00000000823	NA	317.666667945163	1039.76874754075	496.987125142945	1189.78905559963
ENSMUSG00000000826	NA	2059.01690969527	2405.31088645313	2052.64504940696	1947.2037054622
ENSMUSG00000000827	NA	916.311740777034	987.728269685857	848.897140776708	1458.12445962848
ENSMUSG00000000838	NA	1067.53897143262	1038.72793798365	1139.05135979507	1181.68836415725
ENSMUSG00000000861	NA	6433.868570495	515.200730763435	6328.49877696816	520.469425172943
ENSMUSG00000000869	NA	76.9558688543212	1.04080955709785	0.980250739926914	8.10069144238043
ENSMUSG00000000876	NA	441.153992385818	466.282681579836	307.798732337051	405.034572119021
ENSMUSG00000000881	NA	59.9539908516224	245.631055475092	142.136357289403	137.711754520467
ENSMUSG00000000884	NA	51.0056340080966	131.142004194329	22.545767018319	81.0069144238043
ENSMUSG00000000889	NA	0	0	0	0
ENSMUSG00000000901	NA	119.907981703245	87.4280027962192	13.7235103589768	106.321575181243
ENSMUSG00000000902	NA	714.078876113353	1131.35998856536	734.207804205259	1053.08988750946
ENSMUSG00000000903	NA	482.316433866037	19.7753815848591	187.227891326041	19.2391421756535
ENSMUSG00000000915	NA	930.629111726675	107.203384381078	1284.12846930426	204.542458920106
ENSMUSG00000000916	NA	481.421598181684	409.038155939454	127.432596190499	277.44868190153
ENSMUSG00000000934	NA	27.7399062149297	56.2037160832838	35.2890266373689	83.0320872843994
ENSMUSG00000000938	NA	0	0	0	0
ENSMUSG00000000942	NA	0	23.9386198132505	13.7235103589768	6.07551858178532
ENSMUSG00000000948	NA	0.894835684352573	0	0	0
ENSMUSG00000000957	NA	1.78967136870515	2.0816191141957	18.6247640586114	3.03775929089266
ENSMUSG00000000958	NA	289.031926045881	21.8570006990548	263.68744904034	36.4531114907119
ENSMUSG00000000959	NA	3328.78874579157	1072.03384381078	1040.04603506246	961.957108782676
ENSMUSG00000000976	NA	687.233805582776	818.076311878908	1036.12503210275	930.566929443452
ENSMUSG00000000982	NA	918.996247830092	14.5713337993699	1776.21434074757	34.4279386301168
ENSMUSG00000000983	NA	0	0	1.96050147985383	0
ENSMUSG00000001014	NA	0	0	0	0
ENSMUSG00000001016	NA	2966.38029362878	1667.37691047075	1039.06578432253	1969.48060692874
ENSMUSG00000001017	NA	2678.24320326725	3612.64997268663	2700.59078849865	3397.22747364829
ENSMUSG00000001018	NA	1455.89765844164	821.198740550202	838.114382637512	784.754483480604
ENSMUSG00000001020	NA	1446.94930159811	9.36728601388063	824.390872278535	5.06293215148777
ENSMUSG00000001021	NA	0	0	0	0
ENSMUSG00000001023	NA	0	0	0	0
ENSMUSG00000001025	NA	6160.94368676746	16.6529529135656	3309.32649799326	11.1384507332731
ENSMUSG00000001027	NA	319.456339313868	1.04080955709785	146.05736024911	0
ENSMUSG00000001029	NA	954.789675204195	762.913405352722	526.394647340753	545.784085930381
ENSMUSG00000001034	NA	316.771832260811	327.855010485822	323.482744175882	308.838861240754
ENSMUSG00000001036	NA	149.43755928688	6.24485734258709	65.6767995751032	3.03775929089266
ENSMUSG00000001039	NA	0	30.1834771558376	9.80250739926914	43.5412165027948
ENSMUSG00000001052	NA	2225.45634698485	3625.1396873718	2897.62118722396	3725.3054770647
ENSMUSG00000001053	NA	93.9577468570201	179.01924382083	71.5583040146647	162.013828847609
ENSMUSG00000001054	NA	487.685447972152	584.93497108899	522.473644381045	693.621704753824
ENSMUSG00000001056	NA	446.523006491934	774.362310480799	297.015974197855	525.53235732443
ENSMUSG00000001062	NA	214.760564244617	218.570006990548	314.660487516539	192.391421756535
ENSMUSG00000001065	NA	321.246010682574	171.733576921145	202.911903164871	131.636235938682
ENSMUSG00000001076	NA	0	0	0	0
ENSMUSG00000001082	NA	423.257278698767	486.058063164695	435.23132852755	324.027657695217
ENSMUSG00000001089	NA	313.1924895234	494.384539621478	291.134469758294	293.650064786291
ENSMUSG00000001095	NA	0.894835684352573	0	0	0
ENSMUSG00000001098	NA	1292.14272820511	235.222959904114	400.922552630108	204.542458920106
ENSMUSG00000001100	NA	126.171831493713	344.507963399388	264.667699780267	378.707324931285
ENSMUSG00000001103	NA	0	0	0	3.03775929089266
ENSMUSG00000001105	NA	1081.85634238226	1019.99336595589	469.540104424992	679.445494729658
ENSMUSG00000001119	NA	0.894835684352573	0	10.7827581391961	0
ENSMUSG00000001120	NA	15.2122066339937	169.651957806949	84.3015636337146	122.522958066004
ENSMUSG00000001123	NA	3692.09203363871	6335.4077740546	2872.13466798586	5665.42107751481
ENSMUSG00000001127	NA	2135.97277854959	1185.48208553445	2948.59422570016	1581.66000412478
ENSMUSG00000001128	NA	1086.33052080402	97.8360983671977	934.178955150349	146.825032393145
ENSMUSG00000001131	NA	0	3.12242867129354	1.96050147985383	1.01258643029755
ENSMUSG00000001134	NA	28.6347418992823	61.407763868773	52.9335399560534	100.246056599458
ENSMUSG00000001138	NA	932.418783095381	934.646982273867	586.189942476295	690.583945462932
ENSMUSG00000001143	NA	239.815963406489	2086.82316198118	479.342611824261	1830.75626597798
ENSMUSG00000001150	NA	1026.3765299524	1123.03351210858	1058.67079912107	1132.07162907267
ENSMUSG00000001151	NA	1349.41221200368	1415.50099765307	1190.02439827127	1698.107443609
ENSMUSG00000001155	NA	0	0	0	0
ENSMUSG00000001156	NA	2660.3464895802	633.853020272589	4056.27756181757	1758.86262942685
ENSMUSG00000001157	NA	402.676057958658	590.13901887448	417.586815208865	573.123919548415
ENSMUSG00000001158	NA	369.567137637612	392.385203025889	334.265502315078	292.637478355993
ENSMUSG00000001166	NA	436.679813964055	91.5912410246106	303.877729377343	82.0195008541018
ENSMUSG00000001168	NA	0	0	0	0
ENSMUSG00000001173	NA	164.649765920873	428.813537524313	360.732272293104	618.690308911805
ENSMUSG00000001175	NA	14508.8657860926	4477.56271463494	11664.9838051303	4276.15249514657
ENSMUSG00000001211	NA	723.027232956879	726.485070854298	1051.80904394158	1076.3793754063
ENSMUSG00000001225	NA	0	3.12242867129354	0.980250739926914	1.01258643029755
ENSMUSG00000001227	NA	10.7380282122309	43.7140013981096	53.9137906959803	37.4656979210095
ENSMUSG00000001228	NA	834.88169350095	3613.69078224373	436.211579267477	3001.30617940195
ENSMUSG00000001229	NA	1510.48263518714	587.016590203186	741.069559384747	501.230282997289
ENSMUSG00000001240	NA	0	2.0816191141957	0	0
ENSMUSG00000001247	NA	23.2657277931669	16.6529529135656	67.6373010549571	26.3272471877364
ENSMUSG00000001248	NA	2953.85259404784	987.728269685857	3018.19202823497	1138.14714765445
ENSMUSG00000001249	NA	0	0	0	0
ENSMUSG00000001260	NA	0	0	0	0
ENSMUSG00000001270	NA	82.3248829604367	9.36728601388063	55.8742921758341	25.3146607574388
ENSMUSG00000001280	NA	4346.21691890044	4369.31852069676	4945.36498293128	4204.25885859544
ENSMUSG00000001281	NA	1829.04413881666	34.346715384229	1279.22721560462	146.825032393145
ENSMUSG00000001285	NA	853.673242872354	525.608826334413	309.759233816905	527.557530185025
ENSMUSG00000001288	NA	202.232864663681	9.36728601388063	101.946076952399	9.11327787267798
ENSMUSG00000001289	NA	5254.47513851831	1880.74286967581	2684.90677665982	1470.27549679205
ENSMUSG00000001300	NA	0	40.5915727268161	70.5780532747378	76.9565687026141
ENSMUSG00000001305	NA	706.02535495418	362.201725870051	243.102183501875	505.280628718479
ENSMUSG00000001313	NA	13.4225352652886	28.1018580416419	5.88150443956148	44.5538029330924
ENSMUSG00000001323	NA	31.31924895234	148.835766664992	58.8150443956148	229.857119677545
ENSMUSG00000001333	NA	0.894835684352573	32.2650962700333	11.763008879123	37.4656979210095
ENSMUSG00000001334	NA	14.3173709496412	1.04080955709785	0.980250739926914	0
ENSMUSG00000001348	NA	1304.67042778605	257.079960603168	598.933202095345	186.31590317475
ENSMUSG00000001349	NA	8.94835684352572	10.4080955709785	6.8617551794884	4.05034572119021
ENSMUSG00000001366	NA	532.427232189781	327.855010485822	477.382110344407	380.73249779188
ENSMUSG00000001376	NA	441.153992385818	573.486065960914	517.572390681411	622.740654632995
ENSMUSG00000001380	NA	517.215025555787	583.894161531893	479.342611824261	605.526685317937
ENSMUSG00000001383	NA	1744.92958448752	1094.93165406694	1191.0046490112	989.29694240071
ENSMUSG00000001403	NA	843.830050344476	522.48639766312	120.57084101101	223.781601095759
ENSMUSG00000001415	NA	722.132397272526	1131.35998856536	1258.64195006616	971.070386655354
ENSMUSG00000001416	NA	811.615965707783	2321.0053123282	899.870179252907	1991.75750839529
ENSMUSG00000001418	NA	2448.27043238864	1380.11347271175	1515.46764392701	905.252268686013
ENSMUSG00000001419	NA	6265.63946183671	5027.1101607826	7177.39591774487	5536.82260086702
ENSMUSG00000001420	NA	119.013146018892	9.36728601388063	5.88150443956148	4.05034572119021
ENSMUSG00000001424	NA	2432.16339007029	2383.45388575407	1359.60777627863	2145.67064580052
ENSMUSG00000001435	NA	0	6.24485734258709	18.6247640586114	0
ENSMUSG00000001436	NA	71.5868547482058	275.81453263093	161.741372087941	300.738169798373
ENSMUSG00000001440	NA	2712.24695927265	4470.27704773526	2270.26071367073	3795.17394075523
ENSMUSG00000001441	NA	854.568078556707	1180.27803774896	1551.73692130431	1144.22266623624
ENSMUSG00000001444	NA	92.168075488315	0	102.926327692326	4.05034572119021
ENSMUSG00000001445	NA	456.366199019812	373.650630998127	328.383997875516	322.002484834622
ENSMUSG00000001467	NA	810.721130023431	1209.4207053477	553.841668058706	1511.79154043425
ENSMUSG00000001472	NA	3610.66198636263	5914.92071298707	3848.46440495306	5756.55385624159
ENSMUSG00000001473	NA	96.6422539100778	15.6121433564677	124.491843970718	33.4153521998193
ENSMUSG00000001482	NA	185.230986660982	456.915395565955	250.94418942129	381.745084222178
ENSMUSG00000001493	NA	0	0	0	0
ENSMUSG00000001494	NA	0	0	0	0
ENSMUSG00000001496	NA	0	0	0	0
ENSMUSG00000001497	NA	0.894835684352573	0	0	0
ENSMUSG00000001504	NA	0	0	0	0
ENSMUSG00000001506	NA	43.8469485332761	2.0816191141957	76.4595577142993	10.1258643029755
ENSMUSG00000001507	NA	0	3.12242867129354	21.5655162783921	8.10069144238043
ENSMUSG00000001508	NA	0	0	0	0
ENSMUSG00000001510	NA	0	0	6.8617551794884	1.01258643029755
ENSMUSG00000001517	NA	701.551176532417	644.261115843568	257.805944600778	289.5997190651
ENSMUSG00000001518	NA	45.6366199019812	514.159921206337	243.102183501875	568.060987396928
ENSMUSG00000001520	NA	45.6366199019812	72.8566689968493	99.9855754725452	155.938310265823
ENSMUSG00000001521	NA	75.1661974856161	125.93795640884	71.5583040146647	81.0069144238043
ENSMUSG00000001524	NA	274.71455509624	169.651957806949	86.2620651135684	109.359334472136
ENSMUSG00000001525	NA	5677.73241721707	10052.138702451	4780.68285862356	7247.08108163959
ENSMUSG00000001542	NA	824.143665288719	56.2037160832838	994.954501025818	96.1957108782676
ENSMUSG00000001552	NA	351.670423950561	246.67186503219	194.089646505529	144.79985953255
ENSMUSG00000001555	NA	0	1.04080955709785	14.7037610989037	1.01258643029755
ENSMUSG00000001558	NA	0	18.7345720277613	0.980250739926914	20.2517286059511
ENSMUSG00000001566	NA	0	0	0	0
ENSMUSG00000001569	NA	198.653521926271	576.608494632208	490.125369963457	908.290027976906
ENSMUSG00000001576	NA	967.317374785131	1319.74651840007	473.4611073847	1156.37370339981
ENSMUSG00000001583	NA	0	30.1834771558376	2.94075221978074	50.6293215148777
ENSMUSG00000001588	NA	3983.80846673765	3068.30657432446	3395.58856310683	3046.87256876534
ENSMUSG00000001604	NA	10.7380282122309	0	4.90125369963457	0
ENSMUSG00000001622	NA	0	0	0	0
ENSMUSG00000001627	NA	1600.86103930675	808.709025865028	2764.3070865939	1309.27425437474
ENSMUSG00000001630	NA	110.064789175366	112.407432166568	203.892153904798	108.346748041838
ENSMUSG00000001632	NA	1314.51362031393	1125.11513122277	1135.13035683537	1000.43539313398
ENSMUSG00000001642	NA	275.609390780592	312.242867129354	196.050147985383	292.637478355993
ENSMUSG00000001655	NA	0	0	0	0
ENSMUSG00000001656	NA	0	0	0	0
ENSMUSG00000001657	NA	0	1.04080955709785	0	0
ENSMUSG00000001661	NA	0	0	0	0
ENSMUSG00000001663	NA	0	0	0	0
ENSMUSG00000001665	NA	4.47417842176286	46.8364300694031	21.5655162783921	46.5789757936875
ENSMUSG00000001666	NA	168.229108658284	289.345056873202	80.380560674007	158.976069556716
ENSMUSG00000001670	NA	0	0	0	0
ENSMUSG00000001672	NA	0	0	0	0
ENSMUSG00000001674	NA	789.245073598969	413.201394167846	248.003437201509	425.286300724973
ENSMUSG00000001687	NA	2323.88827226363	859.708694162822	4712.06530682868	1348.76512515634
ENSMUSG00000001700	NA	1942.68827072943	8.32647645678278	5055.1530658031	69.8684636905312
ENSMUSG00000001707	NA	375.83098742808	335.140677385507	148.998112468891	327.06541698611
ENSMUSG00000001729	NA	781.191552439796	1032.48308064106	548.940414359072	982.208837388627
ENSMUSG00000001739	NA	11.6328638965834	8.32647645678278	35.2890266373689	7.08810501208287
ENSMUSG00000001741	NA	2909.11080983021	1538.31652539062	1783.07609592706	1068.27868396392
ENSMUSG00000001750	NA	2965.48545794443	1717.33576921145	2652.55850224223	1590.77328199746
ENSMUSG00000001751	NA	710.499533375943	107.203384381078	215.655162783921	85.0572601449945
ENSMUSG00000001755	NA	542.270424717659	319.528534029039	247.023186461582	307.826274810456
ENSMUSG00000001761	NA	93.9577468570201	1644.4791002146	132.333849890133	1422.68393456806
ENSMUSG00000001763	NA	51.9004696924492	9.36728601388063	109.788082871814	22.2769014665462
ENSMUSG00000001767	NA	684.549298529718	633.853020272589	678.333512029425	713.873433359775
ENSMUSG00000001768	NA	420.572771645709	7.28566689968493	262.707198300413	11.1384507332731
ENSMUSG00000001773	NA	0	0	0	0
ENSMUSG00000001774	NA	1426.368080858	1815.17186757865	1468.41560841052	1912.77576683208
ENSMUSG00000001783	NA	1608.91456046593	1860.96748809095	1399.79805661563	1667.72985070007
ENSMUSG00000001785	NA	538.691081980249	537.057731462489	424.448570388354	617.677722481508
ENSMUSG00000001786	NA	924.365261936207	746.260452439157	478.362361084334	972.082973085651
ENSMUSG00000001794	NA	5245.52678167478	1833.90643960641	3586.73745739258	1785.18987661459
ENSMUSG00000001802	NA	0	0	0	0
ENSMUSG00000001804	NA	0	0	0	0
ENSMUSG00000001815	NA	0	0	0	0
ENSMUSG00000001819	NA	0	0	0	0
ENSMUSG00000001823	NA	0	0	0	0
ENSMUSG00000001827	NA	0	0	2.94075221978074	0
ENSMUSG00000001829	NA	61.7436622203275	260.202389274462	276.43070865939	228.844533247247
ENSMUSG00000001833	NA	2102.86385822855	1208.3798957906	1925.21245321646	1229.27992638123
ENSMUSG00000001844	NA	425.941785751825	288.304247316104	305.838230857197	302.763342658968
ENSMUSG00000001847	NA	3456.75024865399	4056.03484401031	3925.90421340729	3316.22055922449
ENSMUSG00000001855	NA	1077.3821639605	2252.31188155974	2107.53909084287	2228.70273308492
ENSMUSG00000001864	NA	0	1.04080955709785	9.80250739926914	14.1762100241657
ENSMUSG00000001865	NA	335.563381632215	1686.11148249851	285.252965318732	2584.12057011936
ENSMUSG00000001870	NA	0.894835684352573	0	99.0053247326183	3.03775929089266
ENSMUSG00000001891	NA	1044.27324363945	403.834108153965	903.791182212615	376.68215207069
ENSMUSG00000001901	NA	17.8967136870514	10.4080955709785	4.90125369963457	4.05034572119021
ENSMUSG00000001909	NA	706.920190638532	665.077306985525	446.014086666746	747.288785559595
ENSMUSG00000001910	NA	2168.18686318628	2401.14764822473	2464.35036017626	2071.75183638879
ENSMUSG00000001911	NA	124.382160125008	877.402456633486	261.726947560486	617.677722481508
ENSMUSG00000001918	NA	2186.97841255769	1685.07067294142	2083.03282234469	1371.04202662289
ENSMUSG00000001924	NA	4177.09297455781	5602.67784585771	3645.55250178819	5083.18388009372
ENSMUSG00000001930	NA	0	0	1.96050147985383	2.02517286059511
ENSMUSG00000001942	NA	266.661033937067	389.262774354595	336.226003794932	469.840103658065
ENSMUSG00000001943	NA	2.68450705305772	17.6937624706634	5.88150443956148	5.06293215148777
ENSMUSG00000001946	NA	0	2.0816191141957	0.980250739926914	4.05034572119021
ENSMUSG00000001948	NA	65.3230049577378	7.28566689968493	2.94075221978074	3.03775929089266
ENSMUSG00000001962	NA	330.194367526099	558.914732161544	578.347936556879	444.525442900626
ENSMUSG00000001964	NA	2333.73146479151	1034.56469975526	1647.80149381714	896.138990813335
