NAME	DESCRIPTION	GSM1169491	GSM1169493	GSM1169494	GSM1169500	GSM1169502	GSM1169503
ENSMUSG00000001175	NA	8387.18267420585	17382.1315749745	15557.9165437434	6909.21707818888	14279.4592969321	13536.0777000792
ENSMUSG00000001211	NA	1807.22359520114	3029.35699802343	3163.59648558598	1949.70782536555	2726.18578815086	2753.35696162549
ENSMUSG00000001225	NA	0.816270819874048	0	0.807658025424044	8.40391304036875	3.53743830642413	2.83656280387241
ENSMUSG00000001227	NA	4.89762491924429	7.44052596005755	4.84594815254426	4.80223602306786	1.17914610214138	21.7469814963552
ENSMUSG00000001228	NA	725.664758868029	1132.02287820876	304.487075584864	546.254347623969	767.624112494036	239.216796459907
ENSMUSG00000001229	NA	964.015838271251	862.038079086668	951.421153949524	687.920310304471	657.963524994888	801.801752561269
ENSMUSG00000001240	NA	0	1.06293228000822	4.03829012712022	0	0	5.67312560774482
ENSMUSG00000001247	NA	1.6325416397481	19.132781040148	16.9608185339049	14.4067080692036	17.6871915321207	13.2372930847379
ENSMUSG00000001248	NA	5942.45156868307	12719.0476625784	7786.63102311321	4566.92645793753	11002.6122790812	6202.61733113434
ENSMUSG00000001249	NA	0.816270819874048	1.06293228000822	8.88423827966448	0	4.71658440856551	10.4007302808655
ENSMUSG00000001260	NA	0	0	0.807658025424044	0	0	0
ENSMUSG00000001270	NA	93.8711442855156	183.887284441422	1116.18339113603	109.250869524794	102.5857108863	763.035394241679
ENSMUSG00000001280	NA	7295.01231721437	5220.06042712038	6214.12084761259	6053.21850707704	4849.82791810748	6205.45389393821
ENSMUSG00000001281	NA	254.676495800703	5668.61784928385	829.464792110493	270.125776297567	5479.49193665098	570.149123578355
ENSMUSG00000001285	NA	523.229595539265	603.74553504467	503.978607864603	399.786148920399	474.016733060833	399.95535534601
ENSMUSG00000001288	NA	0	774.877632125994	42.8058753474743	4.80223602306786	517.645138840064	34.9842745810931
ENSMUSG00000001289	NA	1885.58559390905	4210.27476111257	2172.60008839068	1202.9601237785	2453.80303855621	1548.76329091434
ENSMUSG00000001300	NA	66.934207229672	22.3215778801727	28.2680308898415	78.0363353748527	29.4786525535344	34.9842745810931
ENSMUSG00000001305	NA	97.9524983848858	551.661853324267	335.985738576402	175.281614841977	632.022310747778	422.647857776989
ENSMUSG00000001313	NA	23.6718537763474	7.44052596005755	15.3455024830568	15.6072670749705	5.89573051070688	6.61864654236896
ENSMUSG00000001323	NA	285.694786955917	132.866535001028	155.070340881416	222.103416066888	187.484230240479	227.870545244417
ENSMUSG00000001333	NA	53.0576032918131	44.6431557603453	33.9216370678098	60.0279502883482	36.5535291663827	46.3305257965827
ENSMUSG00000001334	NA	13.8766039378588	9.566390520074	13.7301864322087	0	11.7914610214138	1.89104186924828
ENSMUSG00000001348	NA	1828.44663651787	4482.38542479467	2909.18420757741	911.224285377126	2519.83522027612	2001.6678185993
ENSMUSG00000001349	NA	4.89762491924429	0	4.84594815254426	16.8078260807375	5.89573051070688	7.5641674769931
ENSMUSG00000001366	NA	1018.70598320281	698.346507965402	818.96523777998	954.444409584737	887.897014912457	939.847809016393
ENSMUSG00000001376	NA	368.138139763196	685.591320605303	588.782700534128	537.8504345836	879.642992197467	778.163729195665
ENSMUSG00000001380	NA	588.531261129189	947.072661487326	716.392668551127	564.262732710473	909.121644751002	754.525705830062
ENSMUSG00000001383	NA	1253.79197932654	1358.42745385051	1282.56094437338	1008.46956484425	1168.5337872221	1131.78855874509
ENSMUSG00000001403	NA	217.128038086497	537.84373368416	40.3829012712022	135.663167651667	239.366658734699	40.6574001888379
ENSMUSG00000001415	NA	1457.04341347518	1227.6867834095	1486.09076678024	1363.83503055127	1392.57154662897	1406.93515072072
ENSMUSG00000001416	NA	1458.67595511492	2275.7380114976	2392.28307130602	1208.96291880733	2621.24178506028	2400.67765301068
ENSMUSG00000001418	NA	1637.43926466734	1886.70479701459	1950.49413139907	1111.71763934021	1254.61145267842	1370.05983427038
ENSMUSG00000001419	NA	11446.5657070938	8558.7307186262	8763.08957585087	14035.7353364216	6757.68631137223	7558.49435138536
ENSMUSG00000001420	NA	8.16270819874048	14.8810519201151	8.88423827966448	4.80223602306786	0	2.83656280387241
ENSMUSG00000001424	NA	1328.07262393508	2528.71589413956	2110.41042043303	1255.78472003225	2681.37823626949	1772.85175242026
ENSMUSG00000001435	NA	8.97897901861453	10.6293228000822	14.5378444576328	12.0055900576696	16.5080454299793	2.83656280387241
ENSMUSG00000001436	NA	99.5850400246339	485.760051963757	287.52625705096	106.84975151326	438.642349996592	173.030331036217
ENSMUSG00000001440	NA	3781.78270847647	5334.85711336127	4415.46642499325	3480.42055771843	5521.94119632807	4965.87594864597
ENSMUSG00000001441	NA	2510.0327711127	1542.31473829193	2201.67577730594	2724.06838408524	1929.08302310329	2209.68242421661
ENSMUSG00000001444	NA	3.26508327949619	3.18879684002467	50.8824556017148	4.80223602306786	1.17914610214138	41.6029211234621
ENSMUSG00000001445	NA	318.345619750879	504.892833003905	478.941209076458	345.760993660886	441.000642200875	432.103067123231
ENSMUSG00000001467	NA	257.125308260325	497.452307043848	346.485292906915	416.593975001137	397.372236421644	563.530477035986
ENSMUSG00000001472	NA	4293.58451253749	5250.88546324062	5011.51804775619	4766.21925289485	5579.719355333	5025.44376752729
ENSMUSG00000001473	NA	0	39.3284943603042	33.1139790423858	21.6100621038054	42.4492596770896	20.801460561731
